Time	IMU_Yaw_Data
0	0
1	0.000828361607967878
2	0.00149126821995935
3	0.00354197302831363
4	0.00896121130847057
5	0.0166495497637449
6	0.0212626934158617
7	0.0232613101614542
8	0.0314090057999833
9	0.0441345896232311
10	0.0627688261970765
11	0.05143150702715
12	-0.0183485953709574
13	-0.110666828419593
14	-0.193503904770785
15	-0.260430654015686
16	-0.31013346265567
17	-0.340500928418673
18	-0.350388266359184
19	-0.344062879767296
20	-0.339421220526854
21	-0.353684848298757
22	-0.39794534975931
23	-0.479723100682866
24	-0.575235773231135
25	-0.659633003661146
26	-0.769024297215232
27	-0.916053020892814
28	-1.06519790405991
29	-1.21092972425392
30	-1.33449815331844
31	-1.41937138873854
32	-1.49719191461966
33	-1.55977918464792
34	-1.59355246088085
35	-1.59987680782359
36	-1.56750396074232
37	-1.48421020471893
38	-1.30945883005884
39	-1.01064185604854
40	-0.576457928646051
41	-0.013574127843857
42	0.655581460879731
43	1.40798622824577
44	2.22095713082414
45	3.07311261346879
46	3.94528111478203
47	4.82128064498222
48	5.68836640485523
49	6.53732399231062
50	7.36226910416837
51	8.16023583287861
52	8.93064666864421
53	9.67474723981481
54	10.3950668534029
55	11.0949230285637
56	11.753470297054
57	12.365971459129
58	12.948047792501
59	13.4869031701793
60	13.9668941783866
61	14.380201254769
62	14.7287978521756
63	15.0153791955054
64	15.2530317537753
65	15.4730871160626
66	15.6920003669232
67	15.8784131884254
68	15.9480393104495
69	15.8931219133043
70	15.8348436042129
71	15.8790379661287
72	16.0901842561582
73	16.4746491200744
74	16.9840373765442
75	17.579069704251
76	18.2293671029434
77	18.9127389500054
78	19.614013805108
79	20.3235905697842
80	21.0359325033707
81	21.7481961432165
82	22.4591174644072
83	23.1681982262219
84	23.8751770119793
85	24.5797303451404
86	25.2813459204379
87	25.9793074156021
88	26.6727462166169
89	27.3607287288705
90	28.0423543000923
91	28.7168455976713
92	29.383620676442
93	30.0423397653797
94	30.6929239396984
95	31.333001219966
96	31.9596400164758
97	32.5777696831614
98	33.186180885837
99	33.7679128813682
100	34.3187642621751
101	34.8479488005288
102	35.356740663524
103	35.8088299265508
104	36.146509668289
105	36.3217934042222
106	36.3224329095072
107	36.1743637820144
108	35.9052041702521
109	35.5494060440808
110	35.1321483913784
111	34.6578580786017
112	34.1276139450444
113	33.5399199518438
114	32.8924360713637
115	32.1838402035313
116	31.4147870987162
117	30.5882440418315
118	29.7094513048384
119	28.7856419227169
120	27.8256110619995
121	26.8392011657059
122	25.8367558500141
123	24.8285848295812
124	23.8244696400248
125	22.8332283868866
126	21.8623457761471
127	20.9192966606091
