Time	IMU_Yaw_Data
13833	-1.14496078876271
13834	-0.898766066026696
13835	-0.664744178027238
13836	-0.440665689439599
13837	-0.227130173083316
13838	-0.0246440140147682
13839	0.168146306243669
13840	0.352221559181213
13841	0.528898737942204
13842	0.698805973714788
13843	0.86080204046907
13844	1.01243470429642
13845	1.14807378580894
13846	1.25892487197204
13847	1.32982348972344
13848	1.34697072744311
13849	1.29861414976513
13850	1.18172738179316
13851	1.01018550771713
13852	0.800951912688698
13853	0.566640087078508
13854	0.317790304843691
13855	0.0619208468126997
13856	-0.195062018726329
13857	-0.449781122503238
13858	-0.700029129114246
13859	-0.946043604698864
13860	-1.18845059781059
13861	-1.42496039253363
13862	-1.65725078627977
13863	-1.88527815613405
13864	-2.10917300335797
13865	-2.33031904789195
13866	-2.54995870305398
13867	-2.77115851101555
13868	-2.99328190930244
13869	-3.21336862690873
13870	-3.43141598008549
13871	-3.64702377982166
13872	-3.85818461641586
13873	-4.06563617134927
13874	-4.27011275027574
13875	-4.46944953826834
13876	-4.66049268185764
13877	-4.84293565224496
13878	-5.01782307755122
13879	-5.18561918863369
13880	-5.34571248773329
13881	-5.49617211623811
13882	-5.63680342093179
13883	-5.76856241963964
13884	-5.89179673263393
13885	-6.00677644740556
13886	-6.11387843303691
13887	-6.21407663722682
13888	-6.30750704951311
13889	-6.3946357065869
13890	-6.47685089887296
13891	-6.55178555940258
13892	-6.61550764643167
13893	-6.66691351352989
13894	-6.70549595210205
13895	-6.73666092538752
13896	-6.76828697162315
13897	-6.80217295128528
13898	-6.83705533461862
13899	-6.87061564149625
13900	-6.90030295174726
13901	-6.92370272962103
13902	-6.94158929322361
13903	-6.95601631971777
13904	-6.96713233727939
13905	-6.97574636905789
13906	-6.9801470364898
13907	-6.97950659519787
13908	-6.97451633792711
13909	-6.96546051410948
13910	-6.95250507175995
13911	-6.93680236853477
13912	-6.92067630276665
13913	-6.9042772792823
13914	-6.88674006251876
13915	-6.86794915692649
13916	-6.84871086498528
13917	-6.82900361693047
13918	-6.80835570279337
13919	-6.78794880565586
13920	-6.76875872635437
13921	-6.74939826373129
13922	-6.72886258001317
13923	-6.7077585952575
13924	-6.68536650634368
13925	-6.66110065501672
13926	-6.63513352714045
13927	-6.60734713181144
13928	-6.57907325520815
13929	-6.55210912120071
13930	-6.52738840756079
13931	-6.5042731248387
13932	-6.48128107973794
13933	-6.45838650941976
13934	-6.43631317126759
13935	-6.41436902346526
13936	-6.39083985772857
13937	-6.36426411499899
13938	-6.33721463641116
13939	-6.31174653483739
13940	-6.28623483710059
13941	-6.25846189318611
13942	-6.22894332569922
13943	-6.19891029737882
13944	-6.16829260579986
13945	-6.13855963248763
13946	-6.11261529497446
13947	-6.09708462658965
13948	-6.09764656207785
13949	-6.11350857015465
13950	-6.14523794586743
13951	-6.19306342557638
13952	-6.25444318613958
13953	-6.32702461033799
13954	-6.40644553557412
13955	-6.4897404256053
13956	-6.57454293112242
13957	-6.65963057307036
13958	-6.74454788295557
13959	-6.82800471030854
13960	-6.90872362967205
13961	-6.98560786485776
13962	-7.05805124276844
13963	-7.12684258202712
13964	-7.19255386112036
13965	-7.25388174179657
13966	-7.31001330300242
13967	-7.36039002628416
13968	-7.40455765468339
13969	-7.44355309610532
13970	-7.47733164069331
13971	-7.50459078475061
13972	-7.52561173258656
13973	-7.54094241169204
13974	-7.55061897946597
13975	-7.55511803006771
13976	-7.55620684362216
13977	-7.55516383749279
13978	-7.5511507995893
13979	-7.54258123216046
13980	-7.52876068451466
13981	-7.5094668258027
13982	-7.48446699991365
13983	-7.45448973698122
13984	-7.41904758044995
13985	-7.37776250735514
13986	-7.33170649770692
13987	-7.28189995746825
13988	-7.22767276782595
13989	-7.16648844803034
13990	-7.09723717194212
13991	-7.02253834723932
13992	-6.94543292496702
13993	-6.86691433186651
13994	-6.78613035320438
