Time	IMU_Yaw_Data
0	0
1	0.000237368238401921
2	0.000242809962469107
3	0.000355815953722676
4	0.00114863464139303
5	0.00192732755040296
6	0.001061911461224
7	-5.65116024499846e-05
8	0.000576492630553968
9	-0.00213052283017145
10	-0.00616657175355676
11	-0.017408801597502
12	-0.0527500486156138
13	-0.106956553585335
14	-0.168000566261653
15	-0.232581963902309
16	-0.296675956386914
17	-0.357793586753491
18	-0.413861912939775
19	-0.464141800531583
20	-0.514807619008696
21	-0.561831080613587
22	-0.589896520968963
23	-0.594214386436324
24	-0.567260685183777
25	-0.500304726780598
26	-0.392322850451114
27	-0.23930940092304
28	-0.0378574144548162
29	0.209870908549924
30	0.499868241557288
31	0.829211427494117
32	1.18838804162524
33	1.56799218514568
34	1.96059933300126
35	2.35943726629686
36	2.76300186368996
37	3.16444968580736
38	3.55903676536434
39	3.94738532689712
40	4.32589451568702
41	4.68687594055978
42	5.02551508966666
43	5.3484933180793
44	5.66168164445383
45	5.96276306516641
46	6.24841503145711
47	6.51030495622438
48	6.73539210558316
49	6.90772665899938
50	7.01123676887786
51	7.03491979821736
52	6.96080570977436
53	6.78506851758189
54	6.514790295241
55	6.15528867685879
56	5.71587057605081
57	5.20546561715491
58	4.62512114326628
59	3.97576023868054
60	3.26044846558101
61	2.48729544648082
62	1.67555325604982
63	0.834417742743924
64	-0.0286157808951282
65	-0.894606145008602
66	-1.74441260665502
67	-2.56853421628678
68	-3.36004412909109
69	-4.10326410594099
70	-4.79332375294728
71	-5.42992139358339
72	-6.0107335920565
73	-6.53538172862064
74	-7.00867198222141
75	-7.43813461303011
76	-7.82682949695296
77	-8.18158303270395
78	-8.50573699952082
79	-8.79960324982006
80	-9.06710701153314
81	-9.316221989565
82	-9.55158204608433
83	-9.77237727976016
84	-9.97881725084453
85	-10.1714172279571
86	-10.351166060598
87	-10.5237190808304
88	-10.6952866166557
89	-10.8665739055898
90	-11.0334638423737
91	-11.1931682195889
92	-11.3424228869485
93	-11.4759777424066
94	-11.5942445486582
95	-11.6963056814685
96	-11.778726048961
97	-11.8411244945532
98	-11.881952337772
99	-11.898781029142
100	-11.890056706198
101	-11.8533175761648
102	-11.7845440326092
103	-11.6767619737472
104	-11.5240650598617
105	-11.3250436621993
106	-11.0729450583413
107	-10.7594130947373
108	-10.3774673450462
109	-9.91542614864523
110	-9.36093722188071
111	-8.71106569686964
112	-7.98071429336637
113	-7.195790376365
114	-6.3759363700676
115	-5.52705522260241
116	-4.66683330529872
117	-3.81967489177996
118	-2.99406777353253
119	-2.20215811432945
120	-1.44016727480658
121	-0.720059777530348
122	-0.0853122951368796
123	0.478934146543394
124	0.995424950528488
125	1.45478334920866
126	1.85227679783443
127	2.17621684470891
128	2.42381828184059
129	2.61706219898129
130	2.77555383997878
131	2.90044079539984
132	2.988819445603
133	3.0479728774504
134	3.09091967071812
135	3.12809627033009
136	3.16646142572039
137	3.20480273006518
138	3.24227770460969
139	3.27571957357042
140	3.30988266214152
141	3.35618584505251
142	3.42775744224837
143	3.51672171266364
144	3.60743651578294
145	3.70944492257741
146	3.85432906354755
147	4.06910272696406
148	4.36472410762582
149	4.74513478110941
150	5.19525121334171
151	5.70331320198129
152	6.25825081868507
153	6.82977745002838
154	7.39720618935661
155	7.96688641191374
156	8.5476420278125
157	9.132242003108
158	9.70251674957448
159	10.2456337029557
160	10.7662722654092
161	11.2725047425903
162	11.7596353370287
163	12.2216904806203
164	12.6606082705064
165	13.0753101532683
166	13.4638149599385
167	13.8261623163239
168	14.1633055310173
169	14.4797511341695
170	14.7771919909683
171	15.0558745744671
172	15.3216993090723
173	15.5777956096886
174	15.8216656097256
175	16.0572263444713
176	16.2858347338151
177	16.49831481826
178	16.6964587138075
179	16.8915352138179
180	17.0784851753583
181	17.2437748461079
182	17.37507115631
183	17.4582509628062
184	17.4780206389036
185	17.4243854311603
186	17.2967749148148
187	17.1033461645949
188	16.8551128004456
189	16.5639413488517
190	16.243763364965
191	15.9039189308242
192	15.5534900990604
193	15.1985648976443
194	14.8386740470413
195	14.4758795650982
196	14.1129858152037
197	13.7501463529299
198	13.3857993467425
199	13.0204250686313
200	12.6556233576757
201	12.2906180801766
202	11.92362128111
203	11.5562335431704
204	11.1921557503472
205	10.8342618906557
206	10.4850013726151
207	10.1452758676279
208	9.81433590678912
209	9.49210529961785
210	9.17865089190426
211	8.87374715984418
212	8.57696175164948
213	8.28929407416025
214	8.01228510750442
215	7.74561438370811
216	7.48691634503155
217	7.23460539567132
218	6.9875915692559
219	6.74150564816873
220	6.49707348806762
221	6.25713784950404
222	6.02356729485574
223	5.79574174903836
224	5.57454603415885
225	5.36411676901431
226	5.16539108058815
227	4.97695069008023
228	4.79516731680059
229	4.61876059144912
230	4.45205617486353
231	4.30248633677384
232	4.17063293213968
233	4.04549909024696
234	3.91953288648811
235	3.81295073727548
236	3.76354169356741
237	3.80261221003655
238	3.94601634629551
239	4.19542021549887
240	4.54810945765857
241	5.00330167313553
242	5.5589018632755
243	6.2021178996667
244	6.9236336588235
245	7.72066198681693
246	8.58542871490348
247	9.50419156404119
248	10.4571561217404
249	11.4252555398976
250	12.3926465504399
251	13.3444482153247
252	14.2680353563466
253	15.1528882480934
254	15.9915062725043
255	16.7787301928529
256	17.513142730709
257	18.1929068631341
258	18.8092573400222
259	19.3660033775178
260	19.8675209574298
261	20.3133313790145
262	20.715354818825
263	21.0772560156934
264	21.3966755088405
265	21.6812114901063
266	21.9351411503339
267	22.1540627727649
268	22.3228902477556
269	22.4274916301482
270	22.4567754957519
271	22.4011007903639
272	22.2663192741342
273	22.0715157909795
274	21.8317221652111
275	21.558072263519
276	21.2631315806615
277	20.9572576778151
278	20.6497950367443
279	20.3511581011233
280	20.0686064751492
281	19.7982796472432
282	19.5355010353237
283	19.2824749146781
284	19.0381563542746
285	18.7961062041606
286	18.5521124453858
